"ENSEMBL_ID"	"Gene_ID"	"ntRA_01"	"ntRA_02"	"ntRA_03"	"ntRA_04"	"ntRA_05"	"HC_01"	"HC_02"	"HC_03"	"HC_04"	"HC_05"	"HC_06"	"HC_07"	"HC_08"	"HC_09"	"HC_10"	"HC_11"	"HC_12"	"tRA_01"	"tRA_02"	"tRA_03"	"tRA_04"	"tRA_05"	"tRA_06"	"tRA_07"
"ENSG00000186207"	"LCE5A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204692
"ENSG00000186212"	"ANKRD56"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186222"	"CNO"	10.8362	11.9392	8.6793	10.7786	7.83825	9.26058	6.3896	8.11552	9.43351	11.636	10.6399	9.73004	10.6113	10.8194	9.13726	9.84866	10.9053	13.1023	4.984	9.20469	11.4129	11.9834	9.19839	6.96274
"ENSG00000186223"	"SSU72P4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186226"	"LCE1E"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186230"	"ZNF749"	0	0.518821	1.8571	0.779451	2.79871	2.02476	0.549743	1.26989	3.55978	0.644112	0.642449	1.46695	0.166163	2.679	1.79292	0.872824	0.455337	1.51256	0.255404	0.524821	2.99671	0.481853	1.92013	0.511523
"ENSG00000186231"	"KLHL32"	0.519043	0.452776	0.18583	0.390617	0.152885	0.402147	0.0904623	0.387281	0.553742	0.553103	0.0900681	0	0.465639	0.332446	0.655199	0.611515	0.357927	0.677679	0.721551	0	0.706697	0.0911302	0.229891	0.41383
"ENSG00000186232"	"SSU72P3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186234"	"RP11-180A12.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186235"	"AC016757.3.1"	1.69804	0.736596	2.08649	2.5476	0.610804	1.43709	0.111198	0.698833	0.31055	0.84529	2.37335	0.636383	2.16481	1.81842	0.472226	1.63313	0.801848	3.15631	0.149699	1.57815	1.00191	0.377517	2.0214	0.387829
"ENSG00000186244"	"RP11-1079K10.1.1"	0.804613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186260"	"MKL2"	0.304963	0.507159	0.458216	0.20816	0.461787	0.732246	0.170732	0.208837	0.260619	0.196827	0.407981	0.120172	0.266193	0.236237	0.238095	0.451886	0.169616	0.166073	0.213732	0.228884	0.399382	0.303845	0.0242864	0.503962
"ENSG00000186265"	"BTLA"	1.52205	5.62148	4.71331	2.94674	7.04315	4.79747	2.6978	2.02752	2.75184	1.45073	1.37777	2.794	3.6772	3.77753	3.28415	5.6054	2.159	1.43077	0.986035	1.8865	5.48051	2.37744	0.53291	3.91426
"ENSG00000186268"	"OR10D4P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186272"	"ZNF17"	0.832516	1.50019	1.15693	1.43448	1.28186	1.40836	0.761246	0.819707	0.851077	0.721745	0.833937	0.550382	1.01415	0.930509	0.727977	0.876913	0.614267	0.577722	0.752032	0.553696	1.42681	0.966949	0.957809	1.03427
"ENSG00000186275"	"NBPF12"	2.58353	4.31271	4.19865	3.11251	2.97778	4.64836	2.68545	3.77093	2.9049	2.65123	3.72333	3.07774	3.67821	3.59042	3.03281	3.9321	4.23278	3.89826	2.15701	2.61281	4.52988	3.47979	3.2389	4.03701
"ENSG00000186280"	"KDM4D"	0.0508326	0	0.186022	0.224238	0	0.0687949	0	0	0	0	0.296279	0	0.234667	0.255749	0	0	0	0	0.178121	0	0	0.0629812	0.249541	0.0480913
"ENSG00000186281"	"GPAT2"	0.559553	0.8248	0.724913	1.51466	0.629299	0.923603	1.72883	2.35453	2.21583	0.926606	0.655265	2.28506	1.02567	4.45718	3.26607	0.640517	0.474226	2.45632	0.79912	0.755225	0.966664	3.29951	0.638641	0.67377
"ENSG00000186283"	"TOR3A"	12.4303	20.8688	18.3003	14.5845	13.5294	14.2354	10.8993	11.4642	14.8348	10.8057	9.00871	11.1465	12.8101	14.393	13.7565	14.4904	12.9753	15.1779	9.06035	14.4169	14.1802	18.2613	14.8278	9.25388
"ENSG00000186288"	"PABPC1L2A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186297"	"GABRA5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186298"	"PPP1CC"	36.9199	59.4245	60.2801	40.4249	48.5708	47.5049	30.6806	32.397	31.0986	30.645	37.9182	27.0759	48.2375	33.0503	28.3564	51.8401	31.6393	36.3968	37.8148	47.0725	46.3122	46.2917	30.9653	46.9222
"ENSG00000186300"	"ZNF555"	0.698358	1.41077	0.426298	1.1389	1.33138	0.837122	0.956822	0.923427	0.551575	0.561046	0.319662	0.443523	1.33493	0.71526	0.468003	0.572806	0.935506	0.949269	0.400624	0.591705	1.29581	0.542342	1.07915	0.677696
"ENSG00000186301"	"RP5-1182A14.3.1"	1.06471	1.5874	0.37076	0.868895	1.03722	1.22131	0.268561	0.988176	1.20793	0.807706	0.547773	0.82151	1.76222	0.916028	0.842048	1.79903	0.51383	0.618113	0.891486	1.41087	2.05756	1.63233	0.554794	0.299947
"ENSG00000186306"	"OR10T2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186310"	"NAP1L3"	0.796514	0.835237	0.194643	0.754259	1.16498	1.14965	1.43109	0.55415	0.387087	0.487862	0.920156	0.516703	0.656063	0.73616	0.707284	0.946921	0.401144	1.23248	0.449932	0.685884	0.923367	2.15541	0.492141	1.15236
"ENSG00000186312"	"CA5BP1"	9.24626	11.9528	9.15869	11.9147	7.37634	14.4762	11.2735	10.5764	10.1785	8.19272	11.5934	13.5298	9.20269	15.4294	10.3472	16.1519	10.2534	10.6978	6.75	9.14339	15.5432	14.5215	12.7461	8.20365
"ENSG00000186314"	"PRELID2"	0.0675273	0.824869	0	0	0.656108	0.190315	0.503513	1.02425	0.85514	0.573339	0.460362	0	0.351953	0	0	0.816022	0	0.390426	0.150885	0	0	0.693742	0	0.237328
"ENSG00000186318"	"BACE1"	1.34999	2.88657	3.24989	2.55608	1.17614	1.30061	1.26463	2.67423	2.91232	1.74344	4.42184	1.97245	0.881474	1.86497	1.01568	1.25139	1.09389	1.39019	2.10765	1.43479	2.9628	2.9241	0.527149	0.730762
"ENSG00000186322"	"RP13-608F4.1.1"	0.0796701	0	0.0628327	0.0693027	0.0465574	0.0209704	0.0158456	0	0	0.0213933	0.0157575	0.0319513	0	0	0	0.0140445	0	0	0.0142123	0.146904	0	0	0.0298882	0
"ENSG00000186326"	"RGS9BP"	0.0957916	0.038363	0.170447	0	0	0	0	0	0	0.0949429	0.0698009	0.0724021	0.0491407	0.197721	0.0744751	0	0	0.059102	0.031473	0	0.101043	0.0593522	0	0
"ENSG00000186328"	"RP11-140K17.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186329"	"TMEM212"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186334"	"SLC36A3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186335"	"SLC36A2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186340"	"THBS2"	0.0692944	0.187441	0.123532	0.374139	0.0203638	0.312638	0.0676398	0.0780631	0.0946191	0.091766	0.10112	0.104981	0.118604	0.127366	0.0359712	0.119857	0	0.199795	0.0607951	0.0923446	0.0975356	0.11465	0.141906	0.151221
"ENSG00000186350"	"RXRA"	117.141	65.5995	97.5453	90.0962	80.6323	76.6294	101.693	103.881	115.989	112.08	97.0014	98.0941	90.7467	91.747	107.524	89.5309	115.526	110.14	110.47	114.035	92.8139	77.1777	96.5481	76.7442
"ENSG00000186352"	"ANKRD37"	1.99482	3.5537	3.36383	3.8152	2.60792	4.77734	2.39853	1.41581	2.91232	2.66595	2.0496	2.55499	3.0389	1.63678	3.41981	3.15139	1.39053	3.97799	3.28176	3.89346	2.67114	5.06621	5.14097	1.65636
"ENSG00000186354"	"C9orf47"	0.0584077	0.0469058	0.181446	0.130155	0.156008	0.0791678	0.126342	0.0339744	0.262491	0.113826	0.168018	0.398626	0.0625559	0.118746	0.0910275	0.0793763	0.146711	0.108585	0.198229	0.232967	0.129868	0.285652	0.212233	0.0269638
"ENSG00000186364"	"NUDT17"	2.59985	4.51015	3.15501	2.97502	1.99087	3.8916	2.73827	2.2591	2.87644	1.98464	3.86016	2.62529	2.69199	4.08002	2.96125	5.6498	4.62131	1.61884	1.66053	2.02509	3.12739	2.69632	2.89542	2.77218
"ENSG00000186367"	"KIAA1024L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186369"	"RP11-355I22.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158732	0	0	0	0	0	0
"ENSG00000186376"	"ZNF75D"	1.66295	4.61693	4.30343	4.01646	2.99446	4.26385	2.24017	2.31556	2.96847	2.97656	2.68241	2.45513	3.18789	3.04039	1.78959	3.82483	2.58919	1.87163	2.43671	2.15213	2.82956	2.64251	2.75036	4.8993
"ENSG00000186377"	"CYP4X1"	0	0.0485743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186393"	"KRT26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186395"	"KRT10"	7.20279	8.37982	5.86628	6.91389	5.85312	8.48285	6.91733	5.38694	8.24948	4.22436	7.56728	8.45069	5.60382	8.6876	8.37333	7.34395	5.8216	7.72264	4.95253	5.76527	11.8119	8.82314	9.82128	2.47655
"ENSG00000186399"	"RP11-382B18.2.1"	0.0666733	0.386968	0.575771	0.427184	0.70183	0.530348	0.548798	0.936058	0.415924	0.87299	0.895654	0.299132	0.421157	0.339884	0.174335	1.1122	0.851709	0.462052	0.871014	1.13755	0.11967	0.124769	0.0867079	1.1318
"ENSG00000186400"	"OR10X1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186407"	"CD300E"	37.6024	51.2772	66.4635	43.3244	24.2028	48.8085	28.5341	34.2914	41.5494	43.1291	41.3164	27.1292	43.5156	34.1521	38.146	29.3952	41.7237	60.2042	61.2699	54.503	34.1952	70.9134	75.4505	24.7694
"ENSG00000186409"	"CCDC30"	0.630667	4.30316	0.536821	0.372896	1.75877	0.713604	1.78694	2.92857	1.63774	0.468205	1.01613	0.710228	1.60836	0.392558	0.591671	4.59364	1.0061	0.882309	0.72132	2.42591	1.65497	0.874375	0.596352	0.658733
"ENSG00000186416"	"NKRF"	1.60048	3.3401	2.72099	1.9659	2.33514	3.76033	1.41953	1.42148	2.65521	1.25165	2.52543	2.11358	2.41947	2.26116	1.63951	3.16628	1.91632	2.44286	1.02439	1.51475	2.94886	2.66178	1.44878	2.46039
"ENSG00000186417"	"GLDN"	0	0.0236624	0.142229	0.0325919	0	0	0	0	0	0	0	0	0	0	0	0.0383008	0.118522	0	0.264999	0	0	0	0.244869	0.201055
"ENSG00000186431"	"FCAR"	31.8376	25.7082	44.8867	28.5025	42.9256	17.9138	41.7708	37.3149	26.8909	32.6387	24.0584	9.74193	38.3421	11.567	24.2556	27.0293	47.2798	34.4369	132.647	59.2235	21.7018	24.3999	28.5575	64.291
"ENSG00000186432"	"KPNA4"	5.37817	6.80006	10.764	5.49858	8.1998	5.95562	6.39347	6.12216	6.1469	5.37514	7.49727	6.13418	6.89612	7.42603	5.20807	6.51985	6.30596	6.09995	8.58508	8.78606	10.525	6.85107	8.28291	10.2386
"ENSG00000186439"	"TRDN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186440"	"OR6P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186442"	"KRT3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186446"	"ZNF501"	0.222678	0.396385	0.440816	1.52369	0.942625	0.301373	0.260681	1.46299	0.24293	1.36435	0.666487	1.20259	0.337988	0.738423	0.565665	0.857272	0.705624	0.421524	0.346453	1.25609	0.852548	0.450837	0.952002	1.87766
"ENSG00000186448"	"ZNF197"	0.952214	1.49401	2.18421	1.24805	1.39656	1.55352	1.28859	0.750408	1.84501	1.76345	1.80018	1.67038	1.33111	1.4683	0.989198	1.9229	1.48033	0.939549	1.22282	2.05841	1.85665	1.97451	1.2243	1.40779
"ENSG00000186451"	"SPATA12"	0.0581986	0	0	0.128328	0	0	0	0	0.0792985	0	0	0	0	0	0	0.0754384	0	0	0.0382214	0	0	0	0	0
"ENSG00000186452"	"TMPRSS12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186453"	"C2orf84"	0	0	0.481324	0.313855	0	0.110264	0.119118	0	0	0	0	0	0	0.111854	0	0.370372	0	0.10036	0.106891	0.108184	0	0	0	0
"ENSG00000186458"	"DEFB132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186462"	"NAP1L2"	0.663549	0.820047	1.65946	0.911667	0.871351	1.44549	0.970718	0.879484	1.34992	0.579424	1.04586	0.838818	0.514282	1.27421	0.696082	1.28404	1.05881	1.27895	0.615894	0.525168	0.533525	1.09173	0.43733	0.886923
"ENSG00000186466"	"AQP7P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16827	0	0	0	0	0	0	0.0475955	0	0
"ENSG00000186468"	"RPS23"	236.865	314.726	232.162	278.396	227	425.073	256.142	234.502	305.815	198.357	285.746	258.593	279.248	333.632	248.844	362.614	203.291	312.062	96.8133	180.535	358.221	372.237	283.913	161.271
"ENSG00000186469"	"GNG2"	45.1297	39.0834	63.2206	54.1485	34.6337	34.3331	44.6763	52.7018	41.5639	34.6498	37.9861	40.6064	46.3799	30.2136	38.0662	53.4941	44.8251	45.1304	52.9524	73.6871	48.6071	67.9759	48.2866	69.5448
"ENSG00000186470"	"BTN3A2"	42.0545	102.342	87.0154	94.2304	76.9012	90.4426	84.3455	76.5653	72.9047	84.5155	40.6177	101.498	76.2817	56.2271	38.8499	79.9785	82.0913	57.2142	52.2044	33.3522	88.4666	40.2196	53.7295	65.1439
"ENSG00000186471"	"AKAP14"	0	0	0	0.597268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186472"	"PCLO"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546096	0	0	0	0	0	0	0	0.0075419
"ENSG00000186474"	"KLK12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186479"	"RGS7BP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186480"	"INSIG1"	5.78815	16.8245	22.6559	11.0801	10.9375	13.6067	10.6005	11.0216	9.71104	10.0568	15.435	10.1235	12.1891	9.4576	6.3585	17.6286	8.88111	8.49945	9.97206	14.0546	11.0488	10.3583	9.30387	8.92164
"ENSG00000186481"	"ANKRD20A5P"	0	0.357001	0.404818	0.878147	0.112759	0.348616	0.0877573	0.289092	0.0817389	0	0.155341	0.374559	0.456956	0.63694	0.114461	0.166735	0.217437	0.254952	0	0.177701	0.271095	0	0	0.0704236
"ENSG00000186487"	"MYT1L"	0	0	0	0.0473944	0.331382	0	0	0	0	0	0.0547633	0	0	0	0	0	0	0	0	0	0.49536	0	0	0
"ENSG00000186493"	"C5orf38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186496"	"ZNF396"	1.14677	0.738311	1.82635	0.933203	2.63606	1.35047	0.696615	1.37737	1.43421	1.4504	1.32183	1.27721	1.13376	0.893704	1.00991	0.557099	1.43439	0.808604	2.92709	1.88292	1.15689	0.685284	1.05879	1.53558
"ENSG00000186501"	"TMEM222"	39.8781	36.5393	27.2216	38.2219	31.7099	29.8086	39.4268	38.7054	41.6323	29.5653	37.0601	44.043	36.3475	42.6081	40.0773	40.3031	35.3702	35.1612	27.0963	28.2793	42.7161	42.6209	39.1074	36.0593
"ENSG00000186508"	"OR9I2P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186509"	"OR9Q1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186510"	"CLCNKA"	0	0	0	0	0	0	0	0	0	0	0.10407	0	0.25175	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186513"	"OR9Q2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186517"	"ARHGAP30"	218.238	180.498	176.738	191.528	161.023	181.626	201.373	197.268	193.688	186.973	202.196	203.788	183.798	198.114	198.532	192.022	201.701	205.731	208.478	206.228	177.479	184.055	217.507	159.152
"ENSG00000186522"	"SEPT10"	0.368589	1.86171	1.99121	0.507726	0.367868	0.633441	0.697107	0.523359	0.27913	0.456527	0.736367	0.434024	0.875475	0	1.02236	0.298656	0.830716	0.561899	0.71425	0.594065	0.431949	0.64228	2.6378	0.491226
"ENSG00000186523"	"FAM86B1"	0.934135	1.01442	1.16172	1.21108	1.03112	2.67185	1.68768	1.33698	2.08872	0.239818	0.614568	0.472725	0.549386	0.652497	1.77174	0.446652	0.613545	0.998453	0.784147	0.738641	1.59758	0.344468	0.845327	0.510131
"ENSG00000186526"	"CYP4F8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186529"	"CYP4F3"	29.7641	25.2005	38.2504	21.0393	34.6561	18.6796	35.0561	49.326	30.2105	36.2592	29.4439	24.0553	40.6282	18.1178	25.9765	22.5073	35.7353	29.7472	54.9678	48.7962	19.2167	23.5471	35.2873	88.0142
"ENSG00000186530"	"XKR5"	0	0	0	0	0	0.0373752	0	0	0	0	0	0.0418182	0	0	0	0	0	0	0.0447671	0	0	0	0	0
"ENSG00000186532"	"SMYD4"	2.49248	4.38484	4.19572	3.60275	3.32451	4.65895	2.53537	3.58559	2.94928	3.10357	4.53946	3.06917	2.69991	3.79607	2.56309	4.1302	2.73545	2.65933	2.61635	2.94368	5.17534	2.48662	1.48676	3.39364
"ENSG00000186543"	"RP11-293F5.4.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186562"	"DEFB105A"	0	0	0.352194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186564"	"FOXD2"	0.202521	0.32458	0.489761	0.159668	0.203971	0.391586	0.38119	0.423609	0.276437	0.22977	0.0844123	0.175235	0.237639	0.279063	0.360317	0.225161	0.243915	0.357388	0.342561	0.34687	0.427509	0.358896	0.10662	0.0813722
"ENSG00000186566"	"GPATCH8"	7.99461	7.91683	7.29525	5.42079	7.07798	9.30824	5.50586	12.2762	16.7375	5.53584	7.16552	6.05252	5.3025	7.65592	6.73682	8.7703	12.8409	6.79001	13.0716	5.8688	7.85726	5.36788	7.33632	13.9363
"ENSG00000186567"	"CEACAM19"	2.9082	1.8459	1.71894	2.16026	2.12209	1.90206	1.52687	2.22934	2.0781	1.30396	3.09459	1.71145	1.3523	3.75971	2.86272	0.664772	1.61741	2.92806	1.33207	1.84049	1.92408	2.09388	2.22842	2.0322
"ENSG00000186572"	"DEFB107A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186575"	"NF2"	4.30217	5.7967	4.90782	5.06071	4.31838	7.66776	4.92771	5.59198	5.6119	5.10734	7.71179	6.69702	4.51907	8.54631	6.10251	6.29017	5.65077	4.678	2.74575	4.08553	5.45063	6.63337	4.96697	3.26282
"ENSG00000186577"	"C6orf1"	27.8144	29.0915	20.95	24.7227	21.1661	25.1151	23.0734	24.242	21.8883	17.2433	27.1504	24.9126	26.8494	25.3843	30.3982	35.8788	22.9602	26.2642	23.2618	32.6458	36.3693	33.8695	33.8435	26.8586
"ENSG00000186579"	"DEFB106A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186583"	"SPATC1"	0.807546	0.352386	0.463708	0.646992	0.283563	0.497726	0.516174	0.635423	0.552417	0.159649	0.469624	0.110878	0.899035	0.110814	0.627152	0.190471	0.682171	0.198918	1.25141	0	0.621488	0.398816	0.540127	0.463349
"ENSG00000186591"	"UBE2H"	14.1804	16.5197	20.4727	17.8198	19.4417	18.6266	16.346	18.3091	16.7658	16.7806	16.4526	16.7207	16.9519	16.4062	15.619	19.1695	16.675	16.0444	24.533	20.3431	16.8568	15.1265	16.0593	22.6235
"ENSG00000186594"	"MIR22HG"	2.40978	2.62798	5.33478	2.2899	3.45576	1.92666	2.88005	1.59877	1.33904	2.80807	2.06841	2.30547	4.59696	0.750284	1.86644	3.4036	2.5876	2.02047	3.58671	3.19368	2.53684	3.78767	4.15681	4.67389
"ENSG00000186599"	"DEFB105B"	0	0	0.350139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186603"	"HPDL"	0.080031	0.384305	0.142056	0.440795	0.0702795	0.541489	0	0	0	0.158215	0.116434	0	0.328045	0.109871	0.248395	0.207373	0.270014	0.197156	0.0524967	0.106265	0.337324	0.692985	0.196192	0.0766469
"ENSG00000186615"	"KTN1-AS1"	0.203061	0.425616	0.11675	0.197117	0.315685	0.906489	0.370833	0.203172	0.458384	0.214147	0.849426	0.201226	0.667817	0.60712	0.921322	0.564465	0	0	0.219559	0.0881724	0.632	0.66453	0.409241	0.407032
"ENSG00000186625"	"KATNA1"	5.24305	8.15339	8.60892	7.80591	9.33987	8.08492	7.2505	6.7824	6.76182	4.9431	5.99791	8.44198	8.88863	10.4213	5.86332	7.27625	7.97811	6.28997	5.55931	6.45312	8.40032	8.37386	7.34145	5.47485
"ENSG00000186628"	"FSD2"	0.178397	0.521534	0.368367	0.247067	0.248869	0.366795	0.141826	0.302044	0.163619	0.193418	0.234326	0.0824328	0.241239	0.218036	0.318867	0.425816	0.350187	0.202799	0.214744	0.336198	0.336213	0.282644	0.229955	0.335034
"ENSG00000186635"	"ARAP1"	278.41	213.29	243.445	208.848	228.752	199.43	255.443	285.563	255.188	240.31	266.64	259.736	258.963	221.389	271.439	247.296	306.568	244.561	327.604	291.981	189.64	213.364	305.862	317.51
"ENSG00000186638"	"KIF24"	0.140423	0.188688	0.0676839	0.259778	0.0672404	0.126499	0.0692969	0.105811	0.0962944	0.0929018	0.205134	0.142827	0.144228	0.130684	0.145709	0.123044	0.0642859	0.0580847	0.184664	0.311508	0.296816	0.158991	0.114906	0.310461
"ENSG00000186642"	"PDE2A"	1.74394	1.15563	0.803046	0.93595	0.392513	0.545079	0.832117	0.647151	1.74443	1.32913	0.945261	1.63658	1.14201	0.524892	0.142619	0.276911	1.74967	3.14722	1.84792	1.88513	1.65303	0.574929	0.794293	2.13328
"ENSG00000186645"	"SPDYE8P"	0.037393	0.0519937	0.0906216	0.177633	0.137696	0.146591	0.194724	0.139151	0.129299	0.0622848	0.031533	0.0470934	0.218639	0.138564	0.192469	0.304744	0.119181	0.0972866	0.0948579	0.0445403	0.0726807	0.120976	0.0780985	0.170064
"ENSG00000186648"	"LRRC16B"	0.505935	0.46498	0.807233	0.291536	0.395882	0.965018	0.37941	0.827705	0.531694	0.570205	0.961514	0.394534	0.636393	0.531075	1.06291	1.01925	2.23452	0.41797	0.277858	0.9628	0.844178	0.718915	0	0.196197
"ENSG00000186652"	"PRG2"	6.98137e-129	2.57169e-147	8.17532e-88	0	0	7.968e-127	4.35915e-53	5.12456e-117	0.678789	0.296018	0.218999	5.77146e-301	0.74314	2.34967e-79	0.234623	0.923874	0.953175	0.138136	4.3539e-82	0	0.508542	0.312664	6.3426e-186	0.563651
"ENSG00000186654"	"PRR5"	23.9557	35.1567	28.0808	39.7044	24.8682	41.1168	47.0357	35.2527	48.8744	36.1905	32.2425	50.0171	28.3765	51.685	41.4049	46.5016	28.8129	32.4223	13.1714	27.1119	48.8246	28.6567	17.1612	13.1704
"ENSG00000186660"	"ZFP91"	7.89642	11.3948	12.9241	9.08654	9.8945	12.2593	8.16058	9.35952	8.63135	8.45536	9.78933	7.81665	10.2812	8.28686	9.36158	11.2137	10.4859	9.50087	10.0166	10.1084	10.6777	9.50903	8.17966	11.2351
"ENSG00000186665"	"C17orf58"	0.675995	0.446579	0.987555	0.551293	0.628518	0.536483	0.731757	0.529031	0.862763	0.98876	0.683328	0.629829	1.08519	0.765159	0.546632	0.72297	0.706568	0.987921	0.786102	0.740197	0.74251	1.22672	1.10106	0.729469
"ENSG00000186666"	"BCDIN3D"	3.02419	4.18843	4.13458	3.43497	4.15907	3.59037	3.97177	2.52756	2.04492	1.52519	3.78883	2.58762	3.06008	3.40085	1.94811	3.24293	3.66358	3.48033	2.58219	2.74693	3.90803	3.2402	4.4526	3.49743
"ENSG00000186675"	"MAGEE2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971944	0	0	0	0	0	0	0	0	0
"ENSG00000186676"	"RP11-319G5.1.1"	0.115978	0.278211	0	0	0.304783	0	0	0	0.157472	0	0	0.174263	0.118687	0	0	0	0	0.142569	0.0759268	0	0	0	0.141939	0
"ENSG00000186678"	"RP11-266I3.7.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000186684"	"CYP27C1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130472
"ENSG00000186687"	"LYRM7"	1.30718	2.31461	1.83314	0.993008	2.15673	3.31372	1.20368	1.30654	1.49738	0.837543	1.16981	0.958165	1.10448	0.87286	1.0177	1.96922	2.09897	1.40715	0.915704	1.51604	6.74151	1.62226	0.959129	1.77297
"ENSG00000186704"	"AC114737.4.1"	7.432	6.03659	6.09934	9.10741	5.78307	10.3529	8.34181	7.64117	8.87065	6.35093	7.87777	9.58316	7.75639	7.57796	9.0598	12.3991	7.2277	9.33528	9.10599	8.20942	7.30418	8.8366	7.08859	5.86438
"ENSG00000186710"	"CCDC42B"	0.466557	0.474626	0.313388	0.393003	4.0464e-138	0.320747	0.355096	0.135289	0.323901	4.71053e-219	2.50518e-190	5.91994e-176	1.65065e-130	8.83944e-79	7.38933e-57	0.156896	0.200971	0.288777	0.0797525	4.24155e-127	0.495522	0.275206	4.4408e-73	0.112394
"ENSG00000186714"	"CCDC73"	2.1412e-39	0.0299772	0.0365395	1.82356e-30	0.257873	1.26687e-68	0.0582883	1.07637e-97	6.17862e-141	1.49157	1.09598e-174	1.61589e-73	0.209801	8.92694e-89	0	0.142878	6.01519e-130	0.0406612	0.284608	2.34874e-174	6.01565e-101	1.0072e-118	0.0597968	0.0974497
